"Date of 
Encashment","Bond
Number",Name of the Political Party,Denominations,"Account no. of
Political Party","Pay Branch
Code",Pay Teller
06-01-2022,OL29347,"President, All India Congress Committee",100000,*******4012,691,7516991
06-01-2022,OL29343,"President, All India Congress Committee",100000,*******4012,691,7516991
06-01-2022,TT9947,"President, All India Congress Committee",10000,*******4012,691,7516991
06-01-2022,TT9943,"President, All India Congress Committee",10000,*******4012,691,7516991
06-01-2022,TT9949,"President, All India Congress Committee",10000,*******4012,691,7516991
06-01-2022,TT9945,"President, All India Congress Committee",10000,*******4012,691,7516991
06-01-2022,TT9951,"President, All India Congress Committee",10000,*******4012,691,7516991
06-01-2022,TT9939,"President, All India Congress Committee",10000,*******4012,691,7516991
06-01-2022,TT9941,"President, All India Congress Committee",10000,*******4012,691,7516991
06-01-2022,TT9953,"President, All India Congress Committee",10000,*******4012,691,7516991
06-01-2022,TT9955,"President, All India Congress Committee",10000,*******4012,691,7516991
06-01-2022,OC11111,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC11101,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC10097,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC10083,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC11107,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC11109,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC11113,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC10075,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC10093,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC10095,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC10081,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC10099,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC10077,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC11117,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC11115,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC10085,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC11103,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC10071,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC10073,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC10079,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC10087,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC10089,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC11119,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC10091,Shivsena,10000000,*******4444,300,3656179
06-01-2022,OC11105,Shivsena,10000000,*******4444,300,3656179
06-01-2022,TL14284,"President, All India Congress Committee",1000000,*******4012,691,7516991
06-01-2022,TL14286,"President, All India Congress Committee",1000000,*******4012,691,7516991
06-01-2022,OL29361,"President, All India Congress Committee",100000,*******4012,691,7516991
06-01-2022,OL29365,"President, All India Congress Committee",100000,*******4012,691,7516991
06-01-2022,OL29367,"President, All India Congress Committee",100000,*******4012,691,7516991
06-01-2022,OL29363,"President, All India Congress Committee",100000,*******4012,691,7516991
06-01-2022,OL29359,"President, All India Congress Committee",100000,*******4012,691,7516991
06-01-2022,TL14343,"President, All India Congress Committee",1000000,*******4012,691,7516991
06-01-2022,TL14333,"President, All India Congress Committee",1000000,*******4012,691,7516991
06-01-2022,TL14341,"President, All India Congress Committee",1000000,*******4012,691,7516991
06-01-2022,TL14329,"President, All India Congress Committee",1000000,*******4012,691,7516991
06-01-2022,TL14337,"President, All India Congress Committee",1000000,*******4012,691,7516991
06-01-2022,TL14339,"President, All India Congress Committee",1000000,*******4012,691,7516991
06-01-2022,TL14335,"President, All India Congress Committee",1000000,*******4012,691,7516991
06-01-2022,TL14331,"President, All India Congress Committee",1000000,*******4012,691,7516991
06-01-2022,OL29337,"President, All India Congress Committee",100000,*******4012,691,7516991
06-01-2022,OL29339,"President, All India Congress Committee",100000,*******4012,691,7516991
06-01-2022,OL29331,"President, All India Congress Committee",100000,*******4012,691,7516991
06-01-2022,OL29335,"President, All India Congress Committee",100000,*******4012,691,7516991
06-01-2022,OL29333,"President, All India Congress Committee",100000,*******4012,691,7516991
10-01-2022,OC9592,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9605,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9598,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9593,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9625,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9624,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9604,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9600,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9621,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9595,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9618,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9616,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9594,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9606,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9612,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9620,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9609,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9596,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9610,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9608,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9607,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9603,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9623,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9601,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9599,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9619,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9613,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9597,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9622,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9615,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9617,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9614,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9602,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9591,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9611,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC8883,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8801,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8888,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8818,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8879,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8816,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8882,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8821,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8878,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8822,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8895,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8892,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8884,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8806,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8817,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8807,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8810,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8887,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8900,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8886,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8899,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8805,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8811,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8877,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8876,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8891,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8885,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8889,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8880,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8808,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8820,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8819,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8812,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8815,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8814,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8890,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8893,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8896,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8898,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8809,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8813,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8824,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8804,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8894,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8897,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8825,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8802,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8823,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8881,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,OC8803,Bharatiya Janata Party,10000000,*******8244,691,7516991
10-01-2022,TL13220,Bharatiya Janata Party,1000000,*******8244,691,7516991
10-01-2022,TL13212,Bharatiya Janata Party,1000000,*******8244,691,7516991
10-01-2022,TL13216,Bharatiya Janata Party,1000000,*******8244,691,7516991
10-01-2022,TL13214,Bharatiya Janata Party,1000000,*******8244,691,7516991
10-01-2022,TL13218,Bharatiya Janata Party,1000000,*******8244,691,7516991
10-01-2022,OC9584,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9582,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9583,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9585,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,TL1804,Adyaksha Samajvadi Party,1000000,*******9326,125,6596169
10-01-2022,TL1802,Adyaksha Samajvadi Party,1000000,*******9326,125,6596169
10-01-2022,OL9001,Adyaksha Samajvadi Party,100000,*******9326,125,6596169
10-01-2022,OC9576,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC9690,Bihar Pradesh Janta Dal(United),10000000,*******4875,152,3776182
10-01-2022,OC9684,Bihar Pradesh Janta Dal(United),10000000,*******4875,152,3776182
10-01-2022,OC9687,Bihar Pradesh Janta Dal(United),10000000,*******4875,152,3776182
10-01-2022,OC9688,Bihar Pradesh Janta Dal(United),10000000,*******4875,152,3776182
10-01-2022,OC9691,Bihar Pradesh Janta Dal(United),10000000,*******4875,152,3776182
10-01-2022,OC9692,Bihar Pradesh Janta Dal(United),10000000,*******4875,152,3776182
10-01-2022,OC9686,Bihar Pradesh Janta Dal(United),10000000,*******4875,152,3776182
10-01-2022,OC9685,Bihar Pradesh Janta Dal(United),10000000,*******4875,152,3776182
10-01-2022,OC9689,Bihar Pradesh Janta Dal(United),10000000,*******4875,152,3776182
10-01-2022,OC9683,Bihar Pradesh Janta Dal(United),10000000,*******4875,152,3776182
10-01-2022,OC10182,Biju Janata Dal,10000000,*******4340,41,6666329
10-01-2022,OC10172,Biju Janata Dal,10000000,*******4340,41,6666329
10-01-2022,OC10178,Biju Janata Dal,10000000,*******4340,41,6666329
10-01-2022,OC10180,Biju Janata Dal,10000000,*******4340,41,6666329
10-01-2022,OC10170,Biju Janata Dal,10000000,*******4340,41,6666329
10-01-2022,OC10174,Biju Janata Dal,10000000,*******4340,41,6666329
10-01-2022,OC10176,Biju Janata Dal,10000000,*******4340,41,6666329
10-01-2022,OC10184,Biju Janata Dal,10000000,*******4340,41,6666329
10-01-2022,OC10011,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10033,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10021,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10015,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10023,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10037,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10031,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10029,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10035,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10017,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10025,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10019,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10027,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10007,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10013,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10020,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10034,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10010,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10014,All India Trinamool Congress,10000000,*******0688,1,3490777
10-01-2022,OC10024,All India Trinamool Congress,10000000,*******0688,1,3490777
